Dog_5_test_segment_0001.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0002.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0003.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0004.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0005.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0006.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0007.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0008.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0009.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0010.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0011.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0012.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0013.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0014.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0015.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0016.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0017.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0018.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0019.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0020.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0021.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0022.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0023.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0024.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0025.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0026.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0027.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0028.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0029.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0030.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0031.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0032.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0033.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0034.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0035.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0036.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0037.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0038.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0039.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0040.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0041.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0042.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0043.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0044.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0045.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0046.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0047.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0048.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0049.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0050.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0051.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0052.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0053.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0054.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0055.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0056.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0057.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0058.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0059.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0060.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0061.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0062.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0063.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0064.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0065.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0066.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0067.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0068.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0069.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0070.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0071.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0072.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0073.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0074.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0075.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0076.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0077.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0078.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0079.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0080.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0081.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0082.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0083.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0084.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0085.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0086.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0087.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0088.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0089.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0090.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0091.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0092.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0093.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0094.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0095.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0096.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0097.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0098.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0099.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0100.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0101.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0102.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0103.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0104.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0105.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0106.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0107.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0108.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0109.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0110.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0111.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0112.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0113.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0114.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0115.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0116.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0117.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0118.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0119.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0120.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0121.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0122.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0123.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0124.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0125.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0126.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0127.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0128.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0129.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0130.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0131.mat,0,0,0,0,0,0,0
Dog_5_test_segment_0132.mat,0,0,0,0,0,0,0
